,ticker,cvm_code,setor,estatal,year,roe,debt_ratio,vpa,lpa,dividendo
0,VIVT3,17671,telecom,False,2019,0.07098109393127114,2.085836192420177,42.63347104780527,3.0261704130603944,3.363651349
0,VIVT3,17671,telecom,False,2020,0.0685846598614047,1.5673498965627906,42.08958848046104,2.886700109638918,3.41514353
0,VIVT3,17671,telecom,False,2021,0.08898293802451429,1.6784053314009777,42.361544891917305,3.7694547237401577,3.462643269
0,VIVT3,17671,telecom,False,2022,0.05927765381385172,4.195997340497627,41.42341109070864,2.455482622423893,3.056297221
0,TIMS3,24929,telecom,False,2015,1.0,1.0,4.130858324721203e-10,4.130858324721203e-10,0.1518
0,TIMS3,24929,telecom,False,2016,1.0,1.0,4.130858324721203e-10,4.130858324721203e-10,0.1936
0,TIMS3,24929,telecom,False,2017,0.09249033179881394,-22.66696551724138,0.45332534958489445,0.04192821199592021,0.139974768
0,TIMS3,24929,telecom,False,2018,0.07913671626062282,-1.5000645484347983,8.005929358031512,0.63356296000913,0.236893838
0,TIMS3,24929,telecom,False,2019,,-inf,0.0,0.0,0.46588834
0,TIMS3,24929,telecom,False,2020,0.07952854590774303,-1.247876269871833,9.576463517313885,0.7616022184705235,0.5497645329999999
0,TIMS3,24929,telecom,False,2021,,inf,0.0,0.0,0.43283051
0,TIMS3,24929,telecom,False,2022,0.06578458040824314,0.137947814012228,10.491291663623292,0.6901652200319573,0.578448619
